Year,City,Sport,Discipline,NOC,Event,Gender,Medal
1998,Nagano,Skating,Speed skating,CAN,1000m,W,Bronze
1998,Nagano,Skating,Speed skating,CAN,500m,M,Bronze
1998,Nagano,Skating,Speed skating,CAN,500m,M,Silver
1998,Nagano,Skating,Speed skating,CAN,500m,W,Gold
1998,Nagano,Skating,Speed skating,CAN,500m,W,Silver
1998,Nagano,Skiing,Snowboard,CAN,giant-slalom,M,Gold
1998,Nagano,Skating,Figure skating,CHN,individual,W,Bronze
1998,Nagano,Skating,Short Track S.,CHN,1000m,M,Silver
1998,Nagano,Skating,Short Track S.,CHN,1000m,W,Silver
1998,Nagano,Skating,Short Track S.,CHN,3000m relay,W,Silver
1998,Nagano,Skating,Short Track S.,CHN,5000m relay,M,Bronze
1998,Nagano,Skating,Short Track S.,CHN,500m,M,Silver
1998,Nagano,Skating,Short Track S.,CHN,500m,W,Silver
1998,Nagano,Skiing,Freestyle Ski.,CHN,aerials,W,Silver
1998,Nagano,Ice Hockey,Ice Hockey,CZE,ice hockey,M,Gold
1998,Nagano,Skiing,Cross Country S,CZE,5km,W,Silver
1998,Nagano,Skiing,Cross Country S,CZE,Combined 5km + 10km pursuit,W,Bronze
1998,Nagano,Curling,Curling,DEN,curling,W,Silver
1998,Nagano,Biathlon,Biathlon,FIN,10km,M,Bronze
1998,Nagano,Ice Hockey,Ice Hockey,FIN,ice hockey,M,Bronze
1998,Nagano,Ice Hockey,Ice Hockey,FIN,ice hockey,W,Bronze
1998,Nagano,Skiing,Cross Country S,FIN,10km pursuit,M,Bronze
1998,Nagano,Skiing,Cross Country S,FIN,30km mass start,M,Gold
1998,Nagano,Skiing,Cross Country S,FIN,4x10km relay,M,Bronze
1998,Nagano,Skiing,Freestyle Ski.,FIN,moguls,M,Bronze
1998,Nagano,Skiing,Freestyle Ski.,FIN,moguls,M,Silver
1998,Nagano,Skiing,Nordic Combined,FIN,individual,M,Silver
1998,Nagano,Skiing,Nordic Combined,FIN,Team,M,Silver
1998,Nagano,Skiing,Ski Jumping,FIN,K120 individual (90m),M,Silver
1998,Nagano,Skiing,Ski Jumping,FIN,K90 individual (70m),M,Gold
1998,Nagano,Bobsleigh,Bobsleigh,FRA,four-man,M,Bronze
1998,Nagano,Skating,Figure skating,FRA,ice dancing,X,Bronze
1998,Nagano,Skating,Figure skating,FRA,individual,M,Bronze
1998,Nagano,Skiing,Alpine Skiing,FRA,downhill,M,Gold
1998,Nagano,Skiing,Alpine Skiing,FRA,downhill,W,Bronze
1998,Nagano,Skiing,Freestyle Ski.,FRA,aerials,M,Silver
1998,Nagano,Skiing,Nordic Combined,FRA,Team,M,Bronze
1998,Nagano,Skiing,Snowboard,FRA,giant-slalom,W,Gold
1998,Nagano,Bobsleigh,Bobsleigh,GBR,four-man,M,Bronze
1998,Nagano,Biathlon,Biathlon,GER,15km,W,Bronze
1998,Nagano,Biathlon,Biathlon,GER,4x7.5km relay,M,Gold
1998,Nagano,Biathlon,Biathlon,GER,4x7.5km relay,W,Gold
1998,Nagano,Biathlon,Biathlon,GER,7.5km,W,Bronze
1998,Nagano,Biathlon,Biathlon,GER,7.5km,W,Silver
1998,Nagano,Bobsleigh,Bobsleigh,GER,four-man,M,Gold
1998,Nagano,Bobsleigh,Bobsleigh,GER,two-man,M,Bronze
1998,Nagano,Luge,Luge,GER,doubles,X,Gold
1998,Nagano,Luge,Luge,GER,singles,M,Bronze
1998,Nagano,Luge,Luge,GER,singles,M,Gold
1998,Nagano,Luge,Luge,GER,singles,W,Gold
1998,Nagano,Luge,Luge,GER,singles,W,Silver
1998,Nagano,Skating,Figure skating,GER,pairs,X,Bronze
1998,Nagano,Skating,Speed skating,GER,1500m,W,Silver
1998,Nagano,Skating,Speed skating,GER,3000m,W,Bronze
1998,Nagano,Skating,Speed skating,GER,3000m,W,Gold
1998,Nagano,Skating,Speed skating,GER,3000m,W,Silver
1998,Nagano,Skating,Speed skating,GER,5000m,W,Gold
1998,Nagano,Skating,Speed skating,GER,5000m,W,Silver
1998,Nagano,Skiing,Alpine Skiing,GER,alpine combined,W,Bronze
1998,Nagano,Skiing,Alpine Skiing,GER,alpine combined,W,Gold
1998,Nagano,Skiing,Alpine Skiing,GER,alpine combined,W,Silver
1998,Nagano,Skiing,Alpine Skiing,GER,downhill,W,Gold
1998,Nagano,Skiing,Alpine Skiing,GER,giant slalom,W,Bronze
1998,Nagano,Skiing,Alpine Skiing,GER,slalom,W,Gold
1998,Nagano,Skiing,Freestyle Ski.,GER,moguls,W,Silver
1998,Nagano,Skiing,Ski Jumping,GER,K120 team (90m),M,Silver
1998,Nagano,Skiing,Snowboard,GER,giant-slalom,W,Silver
1998,Nagano,Skiing,Snowboard,GER,Half-pipe,W,Gold
1998,Nagano,Biathlon,Biathlon,ITA,20km,M,Silver
1998,Nagano,Bobsleigh,Bobsleigh,ITA,two-man,M,Gold
1998,Nagano,Luge,Luge,ITA,singles,M,Silver
1998,Nagano,Skiing,Alpine Skiing,ITA,giant slalom,W,Gold
1998,Nagano,Skiing,Alpine Skiing,ITA,slalom,W,Silver
1998,Nagano,Skiing,Cross Country S,ITA,30km,W,Silver
1998,Nagano,Skiing,Cross Country S,ITA,30km mass start,M,Bronze
1998,Nagano,Skiing,Cross Country S,ITA,4x10km relay,M,Silver
1998,Nagano,Skiing,Cross Country S,ITA,4x5km relay,W,Bronze
1998,Nagano,Skiing,Snowboard,ITA,giant-slalom,M,Silver
1998,Nagano,Skating,Short Track S.,JPN,500m,M,Bronze
1998,Nagano,Skating,Short Track S.,JPN,500m,M,Gold
1998,Nagano,Skating,Speed skating,JPN,1000m,M,Bronze
1998,Nagano,Skating,Speed skating,JPN,500m,M,Gold
1998,Nagano,Skating,Speed skating,JPN,500m,W,Bronze
1998,Nagano,Skiing,Freestyle Ski.,JPN,moguls,W,Gold
1998,Nagano,Skiing,Ski Jumping,JPN,K120 individual (90m),M,Bronze
1998,Nagano,Skiing,Ski Jumping,JPN,K120 individual (90m),M,Gold
1998,Nagano,Skiing,Ski Jumping,JPN,K120 team (90m),M,Gold
1998,Nagano,Skiing,Ski Jumping,JPN,K90 individual (70m),M,Silver
1998,Nagano,Skating,Speed skating,KAZ,5000m,W,Bronze
1998,Nagano,Skiing,Cross Country S,KAZ,Combined 10km + 15km pursuit,M,Bronze
1998,Nagano,Skating,Short Track S.,KOR,1000m,M,Gold
1998,Nagano,Skating,Short Track S.,KOR,1000m,W,Bronze
1998,Nagano,Skating,Short Track S.,KOR,1000m,W,Gold
1998,Nagano,Skating,Short Track S.,KOR,3000m relay,W,Gold
1998,Nagano,Skating,Short Track S.,KOR,5000m relay,M,Silver
1998,Nagano,Skating,Short Track S.,KOR,500m,W,Bronze
1998,Nagano,Skating,Speed skating,NED,10000m,M,Bronze
1998,Nagano,Skating,Speed skating,NED,10000m,M,Gold
1998,Nagano,Skating,Speed skating,NED,10000m,M,Silver
1998,Nagano,Skating,Speed skating,NED,1000m,M,Gold
1998,Nagano,Skating,Speed skating,NED,1000m,M,Silver
1998,Nagano,Skating,Speed skating,NED,1000m,W,Gold
1998,Nagano,Skating,Speed skating,NED,1500m,M,Bronze
1998,Nagano,Skating,Speed skating,NED,1500m,M,Silver
1998,Nagano,Skating,Speed skating,NED,1500m,W,Gold
1998,Nagano,Skating,Speed skating,NED,5000m,M,Gold
1998,Nagano,Skating,Speed skating,NED,5000m,M,Silver
1998,Nagano,Biathlon,Biathlon,NOR,10km,M,Gold
1998,Nagano,Biathlon,Biathlon,NOR,10km,M,Silver
1998,Nagano,Biathlon,Biathlon,NOR,20km,M,Gold
1998,Nagano,Biathlon,Biathlon,NOR,4x7.5km relay,M,Silver
1998,Nagano,Biathlon,Biathlon,NOR,4x7.5km relay,W,Bronze
1998,Nagano,Curling,Curling,NOR,curling,M,Bronze
1998,Nagano,Skating,Speed skating,NOR,1500m,M,Gold
1998,Nagano,Skiing,Alpine Skiing,NOR,alpine combined,M,Silver
1998,Nagano,Skiing,Alpine Skiing,NOR,downhill,M,Silver
1998,Nagano,Skiing,Alpine Skiing,NOR,slalom,M,Gold
1998,Nagano,Skiing,Alpine Skiing,NOR,slalom,M,Silver
1998,Nagano,Skiing,Cross Country S,NOR,10km pursuit,M,Gold
1998,Nagano,Skiing,Cross Country S,NOR,15km mass start,W,Bronze
1998,Nagano,Skiing,Cross Country S,NOR,30km mass start,M,Silver
1998,Nagano,Skiing,Cross Country S,NOR,4x10km relay,M,Gold
1998,Nagano,Skiing,Cross Country S,NOR,4x5km relay,W,Silver
1998,Nagano,Skiing,Cross Country S,NOR,50km,M,Gold
1998,Nagano,Skiing,Cross Country S,NOR,5km,W,Bronze
1998,Nagano,Skiing,Cross Country S,NOR,Combined 10km + 15km pursuit,M,Gold
1998,Nagano,Skiing,Cross Country S,NOR,Combined 10km + 15km pursuit,M,Silver
1998,Nagano,Skiing,Freestyle Ski.,NOR,moguls,W,Bronze
1998,Nagano,Skiing,Nordic Combined,NOR,individual,M,Gold
1998,Nagano,Skiing,Nordic Combined,NOR,Team,M,Gold
1998,Nagano,Skiing,Snowboard,NOR,Half-pipe,M,Silver
1998,Nagano,Skiing,Snowboard,NOR,Half-pipe,W,Silver
1998,Nagano,Biathlon,Biathlon,RUS,4x7.5km relay,M,Bronze
1998,Nagano,Biathlon,Biathlon,RUS,4x7.5km relay,W,Silver
1998,Nagano,Biathlon,Biathlon,RUS,7.5km,W,Gold
1998,Nagano,Ice Hockey,Ice Hockey,RUS,ice hockey,M,Silver
1998,Nagano,Skating,Figure skating,RUS,ice dancing,X,Gold
1998,Nagano,Skating,Figure skating,RUS,ice dancing,X,Silver
1998,Nagano,Skating,Figure skating,RUS,individual,M,Gold
1998,Nagano,Skating,Figure skating,RUS,pairs,X,Gold
1998,Nagano,Skating,Figure skating,RUS,pairs,X,Silver
1998,Nagano,Skiing,Cross Country S,RUS,15km mass start,W,Gold
1998,Nagano,Skiing,Cross Country S,RUS,15km mass start,W,Silver
1998,Nagano,Skiing,Cross Country S,RUS,30km,W,Bronze
1998,Nagano,Skiing,Cross Country S,RUS,30km,W,Gold
1998,Nagano,Skiing,Cross Country S,RUS,4x5km relay,W,Gold
1998,Nagano,Skiing,Cross Country S,RUS,5km,W,Gold
1998,Nagano,Skiing,Cross Country S,RUS,Combined 5km + 10km pursuit,W,Gold
1998,Nagano,Skiing,Cross Country S,RUS,Combined 5km + 10km pursuit,W,Silver
1998,Nagano,Skiing,Nordic Combined,RUS,individual,M,Bronze
1998,Nagano,Bobsleigh,Bobsleigh,SUI,four-man,M,Silver
1998,Nagano,Curling,Curling,SUI,curling,M,Gold
1998,Nagano,Skiing,Alpine Skiing,SUI,giant slalom,M,Bronze
1998,Nagano,Skiing,Alpine Skiing,SUI,super-G,M,Silver
1998,Nagano,Skiing,Freestyle Ski.,SUI,aerials,W,Bronze
1998,Nagano,Skiing,Snowboard,SUI,giant-slalom,M,Bronze
1998,Nagano,Skiing,Snowboard,SUI,Half-pipe,M,Gold
1998,Nagano,Curling,Curling,SWE,curling,W,Bronze
1998,Nagano,Skiing,Alpine Skiing,SWE,downhill,W,Silver
1998,Nagano,Skiing,Cross Country S,SWE,50km,M,Silver
1998,Nagano,Biathlon,Biathlon,UKR,15km,W,Silver
1998,Nagano,Ice Hockey,Ice Hockey,USA,ice hockey,W,Gold
1998,Nagano,Luge,Luge,USA,doubles,X,Bronze
1998,Nagano,Luge,Luge,USA,doubles,X,Silver
1998,Nagano,Skating,Figure skating,USA,individual,W,Gold
1998,Nagano,Skating,Figure skating,USA,individual,W,Silver
1998,Nagano,Skating,Speed skating,USA,1000m,W,Silver
1998,Nagano,Skating,Speed skating,USA,1500m,W,Bronze
1998,Nagano,Skiing,Alpine Skiing,USA,super-G,W,Gold
1998,Nagano,Skiing,Freestyle Ski.,USA,aerials,M,Gold
1998,Nagano,Skiing,Freestyle Ski.,USA,aerials,W,Gold
1998,Nagano,Skiing,Freestyle Ski.,USA,moguls,M,Gold
1998,Nagano,Skiing,Snowboard,USA,Half-pipe,M,Bronze
1998,Nagano,Skiing,Snowboard,USA,Half-pipe,W,Bronze
